id_propiedad,zona,piso,estrato,precio_millones,area_construida,parqueaderos,banios,habitaciones,tipo_vivienda,barrio,longitud,latitud,id_comentarios
1025,zona norte,3,3,310.0,265.0,2,3,3,casa,la esmeralda,-76508.0,3459.0,3
1026,zona sur,4,5,180.0,87.0,1,3,3,apartamento,templete,-76508.0,3448.0,34
1027,zona oeste,4,6,520.0,177.0,2,3,3,apartamento,santa teresita,-76508.0,3473.0,20
1028,zona sur,5,5,280.0,121.0,1,2,3,apartamento,santa anita,-76508.0,3401.0,16
1029,zona sur,8,4,250.0,70.0,1,2,2,apartamento,guadalupe,-76508.0,3402.0,19
1030,zona norte,4,4,280.0,65.0,1,2,3,apartamento,la flora,-76508.0,3485.0,17
1031,zona sur,4,4,180.0,70.0,1,2,2,apartamento,bochalema,-76508.0,3463.0,19
978,zona norte,1,5,850.0,428.0,3,6,6,casa,urbanización la flora,-76507.0,3402.0,30
979,zona norte,3,3,420.0,60.0,1,2,2,casa,unión de vivienda,-76507.0,3411.0,19
980,zona oriente,3,3,475.0,348.0,2,6,9,casa,santa fe,-76507.0,3439.0,30
981,zona norte,4,4,310.0,100.0,2,4,5,casa,la merced,-76507.0,3473.0,24
982,zona oriente,3,3,169.0,160.0,1,4,6,casa,ciudad córdoba,-76507.0,3405.0,5
983,zona oeste,10,6,1150.0,194.0,3,4,3,apartamento,santa teresita,-76507.0,3403.0,2
984,zona oeste,4,6,1400.0,345.0,2,4,3,apartamento,el peñon,-76507.0,3401.0,27
985,zona norte,3,3,120.0,80.0,1,2,3,apartamento,las delicias,-76507.0,3.46,3
986,zona norte,4,4,145.0,60.0,1,2,3,apartamento,alamos,-76507.0,3486.0,8
927,zona norte,4,5,600.0,331.0,4,3,4,casa,urbanización la flora,-76506.0,3.48,16
928,zona sur,4,4,260.0,100.0,1,2,4,casa,santa isabel,-76506.0,3418.0,26
929,zona oriente,1,3,215.0,205.0,1,4,8,casa,chapinero,-76506.0,3446.0,30
930,zona sur,3,3,150.0,108.0,2,1,3,casa,belalcazar,-76506.0,3404.0,1
931,zona norte,3,3,400.0,150.0,1,3,7,casa,atanasio girardot,-76506.0,3443.0,7
932,zona oriente,1,3,160.0,93.0,2,1,3,apartamento,el troncal,-76506.0,3451.0,13
933,zona norte,5,3,140.0,60.0,1,2,2,apartamento,rincón de salomia,-76506.0,3468.0,13
934,zona sur,4,3,145.0,70.0,1,1,3,apartamento,departamental,-76506.0,3401.0,2
935,zona norte,3,3,116.0,54.0,1,2,3,apartamento,alamos,-76506.0,3.49,6
936,zona norte,4,4,115.0,55.0,1,1,3,apartamento,alamos,-76506.0,3492.0,32
894,zona norte,3,3,299.0,162.0,1,3,3,casa,salomia,-76505.0,3464.0,28
895,zona sur,4,5,340.0,114.0,1,4,4,casa,riveras del valle,-76505.0,3399.0,2
896,zona sur,1,3,250.0,130.0,1,4,4,casa,el guabal,-76505.0,3399.0,17
897,zona oriente,3,3,110.0,60.0,1,1,2,casa,ciudad del campo,-76505.0,3425.0,25
898,zona oriente,3,3,125.0,100.0,1,2,3,casa,ciudad córdoba,-76505.0,3401.0,3
899,zona sur,3,4,226.0,72.0,1,2,3,apartamento,valle del lili,-76505.0,3403.0,18
900,zona norte,4,3,125.0,60.0,1,2,3,apartamento,el troncal,-76505.0,3451.0,1
901,zona oriente,3,3,119.0,61.0,1,2,3,apartamento,el troncal,-76505.0,3451.0,19
902,zona oeste,4,5,450.0,203.0,2,3,3,apartamento,santa teresita,-76505.0,3402.0,14
903,zona sur,5,4,165.0,60.0,1,2,3,apartamento,bochalema,-76505.0,3398.0,25
904,zona sur,8,5,280.0,94.0,1,2,3,apartamento,bochalema,-76505.0,3451.0,19
905,zona norte,11,4,140.0,62.0,1,2,2,apartamento,alamos,-76505.0,3488.0,2
906,zona norte,3,3,160.0,61.0,1,2,3,apartamento,alamos,-76505.0,3489.0,9
907,zona norte,9,4,135.0,60.0,1,2,3,apartamento,alamos,-76505.0,3488.0,4
908,zona norte,3,3,115.0,55.0,1,1,3,apartamento,alameda del rio,-76505.0,3492.0,26
842,zona norte,3,3,168.0,100.0,1,2,3,casa,villa de veracruz,-76504.0,3401.0,24
843,zona oriente,3,3,300.0,450.0,1,5,7,casa,el troncal,-76504.0,3448.0,4
844,zona norte,3,3,300.0,255.0,1,2,6,casa,popular,-76504.0,3447.0,7
845,zona sur,2,5,400.0,140.0,2,4,4,casa,la hacienda,-76504.0,3.4,12
846,zona sur,3,6,1650.0,240.0,4,8,7,casa,ciudad jardín,-76504.0,3401.0,12
847,zona oriente,3,3,155.0,190.0,1,3,7,casa,ciudad córdoba,-76504.0,3404.0,32
848,zona oriente,1,3,80.0,50.0,1,1,2,casa,ciudad córdoba,-76504.0,3.4,10
849,zona oriente,3,3,140.0,160.0,1,3,5,casa,ciudad córdoba,-76504.0,3399.0,17
850,zona oriente,3,3,270.0,156.0,1,2,6,casa,ciudad cordoba,-76504.0,3403.0,25
851,zona norte,3,3,400.0,300.0,1,4,3,casa,chapinero,-76504.0,3444.0,19
852,zona norte,4,5,340.0,208.0,1,6,4,casa,el bosque,-76504.0,3463.0,29
853,zona norte,4,5,360.0,172.0,2,6,5,casa,el bosque,-76504.0,3463.0,32
854,zona oriente,2,3,85.0,60.0,1,2,2,casa,benjamín herrera,-76504.0,3.4,23
855,zona oriente,1,3,62.0,61.0,1,1,2,apartamento,villa del lago,-76504.0,3436.0,33
856,zona sur,9,4,320.0,98.0,2,3,4,apartamento,valle del lili,-76504.0,3401.0,4
857,zona sur,10,4,260.0,78.0,2,2,3,apartamento,valle del lili,-76504.0,3469.0,1
858,zona sur,1,4,220.0,72.0,1,2,3,apartamento,valle del lili,-76504.0,3461.0,34
859,zona oeste,5,6,430.0,138.0,2,3,3,apartamento,santa rita,-76504.0,3408.0,34
860,zona sur,3,3,109.0,52.0,1,2,3,apartamento,mel√©ndez,-76504.0,3.4,8
861,zona sur,3,5,283.0,62.0,1,2,1,apartamento,mayapan las vegas,-76504.0,3401.0,19
862,zona sur,1,5,314.0,67.0,2,2,2,apartamento,mayapan las vegas,-76504.0,3401.0,24
863,zona sur,4,4,128.0,55.0,1,1,2,apartamento,colseguros,-76504.0,3.4,13
864,zona norte,3,3,128.0,54.0,1,2,3,apartamento,brisas de los,-76504.0,3494.0,31
769,zona sur,1,3,220.0,192.0,1,3,6,casa,el guabal,-76503.0,3401.0,34
770,zona oriente,3,3,220.0,230.0,1,3,9,casa,ciudad córdoba,-76503.0,3405.0,18
771,zona sur,3,3,270.0,130.0,1,5,6,casa,ciudad córdoba,-76503.0,3401.0,11
772,zona oriente,1,3,238.0,125.0,1,1,4,casa,chapinero,-76503.0,3444.0,12
773,zona norte,3,3,125.0,60.0,1,2,2,casa,brisas de los,-76503.0,3493.0,16
774,zona norte,3,3,160.0,100.0,1,2,4,casa,brisas de los,-76503.0,3492.0,33
775,zona sur,2,4,195.0,100.0,1,3,4,apartamento,vipasa,-76503.0,3.4,1
776,zona sur,3,3,75.0,60.0,1,1,2,apartamento,villa del sur,-76503.0,3432.0,16
777,zona sur,3,4,163.0,60.0,1,2,3,apartamento,valle del lili,-76503.0,3483.0,5
778,zona sur,6,4,136.0,62.0,1,2,3,apartamento,valle del lili,-76503.0,3483.0,33
779,zona sur,1,5,270.0,90.0,1,2,3,apartamento,valle del lili,-76503.0,3476.0,10
780,zona sur,4,4,225.0,65.0,1,2,3,apartamento,valle del lili,-76503.0,3476.0,24
781,zona sur,7,5,250.0,70.0,1,2,3,apartamento,valle del lili,-76503.0,3476.0,18
782,zona sur,8,4,242.0,76.0,2,2,3,apartamento,valle del lili,-76503.0,3476.0,10
783,zona sur,10,5,360.0,105.0,2,2,3,apartamento,valle del lili,-76503.0,3401.0,22
784,zona sur,1,4,220.0,74.0,1,2,3,apartamento,valle del lili,-76503.0,3476.0,28
785,zona sur,10,5,200.0,61.0,1,2,3,apartamento,valle del lili,-76503.0,3476.0,7
786,zona sur,4,5,300.0,132.0,2,3,3,apartamento,seminario,-76503.0,3401.0,19
787,zona norte,1,5,320.0,87.0,1,2,3,apartamento,la flora,-76503.0,3482.0,33
788,zona norte,9,5,400.0,115.0,2,2,3,apartamento,la flora,-76503.0,3482.0,27
789,zona norte,1,5,300.0,100.0,1,2,3,apartamento,la flora,-76503.0,3482.0,17
790,zona norte,3,3,140.0,57.0,1,2,3,apartamento,conjunto gibraltar,-76503.0,3444.0,32
791,zona sur,5,3,130.0,58.0,1,1,3,apartamento,ciudadela comfandi,-76503.0,3.4,26
792,zona norte,4,3,97.0,57.0,1,2,3,apartamento,brisas de los,-76503.0,3493.0,19
793,zona sur,5,4,121.0,47.0,1,1,2,casa,bochalema,-76503.0,3398.0,24
724,zona sur,4,5,550.0,142.0,2,3,3,casa,seminario,-76502.0,3402.0,32
725,zona norte,3,3,350.0,200.0,1,2,6,casa,salomia,-76502.0,3463.0,10
726,zona sur,4,6,1270.0,300.0,4,4,3,casa,pance,-76502.0,3398.0,27
727,zona sur,2,6,1600.0,720.0,3,6,6,casa,pance,-76502.0,3401.0,34
728,zona oriente,2,3,300.0,250.0,1,5,6,casa,nueva floresta,-76502.0,3437.0,3
729,zona sur,1,3,280.0,203.0,1,3,6,casa,guayaquil,-76502.0,3.4,1
730,zona sur,4,4,367.0,261.0,2,5,6,casa,departamental,-76502.0,3401.0,15
731,zona oriente,3,3,235.0,230.0,1,3,5,casa,chapinero,-76502.0,3444.0,5
732,zona norte,3,3,165.0,100.0,1,2,4,casa,brisas de los,-76502.0,3472.0,27
733,zona norte,3,3,130.0,70.0,1,2,3,casa,brisas de los,-76502.0,3493.0,27
734,zona norte,4,3,110.0,58.0,1,1,3,apartamento,torres de comfandi,-76502.0,3475.0,11
735,zona norte,3,3,130.0,60.0,1,2,3,apartamento,torres de comfandi,-76502.0,3475.0,4
736,zona sur,2,3,170.0,64.0,1,2,3,apartamento,la selva,-76502.0,3445.0,8
737,zona oeste,4,6,1150.0,364.0,3,4,3,apartamento,santa rita,-76502.0,3491.0,21
738,zona sur,3,5,385.0,118.0,2,3,4,apartamento,multicentro,-76502.0,3.4,16
739,zona sur,3,3,100.0,61.0,1,2,3,apartamento,colinas del sur,-76502.0,3.4,7
740,zona sur,6,4,260.0,86.0,1,2,3,apartamento,bochalema,-76502.0,3.4,2
741,zona sur,4,5,164.0,54.0,1,2,3,apartamento,bochalema,-76502.0,3452.0,4
675,zona oriente,3,3,320.0,260.0,4,6,6,casa,villa colombia,-76501.0,3446.0,21
676,zona sur,2,5,540.0,282.0,2,5,5,casa,el ingenio iii,-76501.0,3399.0,31
677,zona norte,1,5,430.0,357.0,3,3,5,casa,la flora,-76501.0,3416.0,15
678,zona sur,4,4,385.0,103.0,1,2,2,casa,ciudad 2000,-76501.0,3485.0,25
679,zona sur,2,4,365.0,230.0,2,4,3,casa,ciudad 2000,-76501.0,3419.0,34
680,zona sur,1,4,160.0,60.0,1,2,3,apartamento,valle del lili,-76501.0,3.4,30
681,zona sur,11,5,380.0,107.0,2,3,3,apartamento,valle del lili,-76501.0,3441.0,20
682,zona sur,4,4,210.0,70.0,1,2,3,apartamento,valle del lili,-76501.0,3443.0,29
683,zona norte,3,3,110.0,50.0,1,2,3,apartamento,torres de comfandi,-76501.0,3478.0,25
684,zona oeste,9,6,1270.0,153.0,2,6,4,apartamento,santa teresita,-76501.0,3.4,19
685,zona oeste,4,6,1050.0,171.0,3,3,3,apartamento,normandía,-76501.0,3401.0,14
686,zona norte,3,4,140.0,58.0,1,2,2,apartamento,menga,-76501.0,3444.0,29
687,zona norte,4,4,245.0,72.0,1,2,3,apartamento,los parques barranquilla,-76501.0,3478.0,28
688,zona sur,4,5,280.0,130.0,2,3,3,apartamento,el limonar,-76501.0,3401.0,3
689,zona sur,1,4,170.0,65.0,1,2,2,apartamento,fuentes de la,-76501.0,3414.0,18
690,zona norte,4,4,143.0,60.0,1,1,2,apartamento,colinas de menga,-76501.0,3444.0,17
691,zona sur,5,3,120.0,48.0,1,1,2,apartamento,ciudad universitaria,-76501.0,3449.0,15
692,zona sur,1,3,108.0,62.0,1,1,3,apartamento,ciudad pacifica,-76501.0,3449.0,33
693,zona sur,9,4,225.0,72.0,1,2,3,apartamento,bochalema,-76501.0,3.4,2
694,zona sur,4,4,170.0,60.0,1,2,3,apartamento,bochalema,-76501.0,3.45,25
695,zona sur,7,4,155.0,60.0,1,2,3,apartamento,bochalema,-76501.0,3451.0,5
696,zona sur,4,4,180.0,57.0,1,2,2,apartamento,bochalema,-76501.0,3.45,15
697,zona sur,4,4,165.0,65.0,1,2,3,apartamento,bochalema,-76501.0,3442.0,7
698,zona sur,2,3,78.0,40.0,1,1,2,apartamento,aguablanca,-76501.0,3.4,28
568,zona oriente,3,3,500.0,500.0,1,3,5,casa,villa colombia,-76499.0,3446.0,22
569,zona sur,4,4,348.0,109.0,2,3,4,casa,valle del lili,-76499.0,3446.0,34
570,zona sur,2,4,345.0,96.0,1,3,3,casa,valle del lili,-76499.0,3445.0,26
571,zona sur,4,5,320.0,102.0,2,3,3,casa,valle del lili,-76499.0,3445.0,34
572,zona centro,3,3,520.0,583.0,1,5,9,casa,san bosco,-76499.0,3443.0,18
573,zona norte,2,3,295.0,60.0,1,1,2,casa,portales de comfandi,-76499.0,3483.0,5
574,zona norte,11,5,360.0,85.0,1,2,3,apto,urbanización la flora,-76499.0,3442.0,24
575,zona norte,1,3,120.0,55.0,1,1,3,apto,torres de comfandi,-76499.0,3476.0,5
576,zona norte,3,3,118.0,55.0,1,1,3,apto,torres de comfandi,-76499.0,3476.0,10
577,zona norte,4,3,110.0,65.0,1,1,3,apto,salomia,-76499.0,3465.0,22
578,zona norte,5,4,152.0,66.0,1,3,3,apto,pacará,-76499.0,3445.0,32
579,zona norte,5,4,150.0,77.0,1,2,3,apto,pacara,-76499.0,3469.0,14
580,zona norte,4,4,160.0,55.0,1,2,3,apto,metropolitano del norte,-76499.0,3479.0,10
581,zona norte,3,3,90.0,53.0,1,1,2,apto,los guaduales,-76499.0,3425.0,33
582,zona sur,4,4,550.0,197.0,2,4,3,apto,el ingenio,-76499.0,3471.0,29
583,zona oriente,3,3,100.0,65.0,1,2,3,apto,calipso,-76499.0,3428.0,2
584,zona norte,3,3,125.0,60.0,1,1,3,apto,brisas de los,-76499.0,3496.0,16
585,zona norte,3,3,115.0,58.0,1,2,3,apto,brisas de los,-76499.0,3496.0,7
518,zona norte,3,3,175.0,120.0,1,3,4,casa,villas de veracruz,-76498.0,3476.0,10
519,zona norte,2,5,125.0,45.0,1,2,3,casa,villa de veracruz,-76498.0,3476.0,16
520,zona norte,3,4,223.0,73.0,1,3,4,casa,villa del sol,-76498.0,3481.0,6
521,zona norte,4,3,550.0,588.0,2,6,9,casa,villa colombia,-76498.0,3445.0,18
522,zona sur,3,5,650.0,360.0,2,6,5,casa,valle del lili,-76498.0,3.43,7
523,zona oriente,3,3,180.0,145.0,1,4,3,casa,ciudad córdoba,-76498.0,3406.0,5
524,zona norte,3,3,420.0,467.0,1,4,8,casa,calima,-76498.0,3429.0,17
525,zona norte,3,3,130.0,65.0,1,2,3,apartamento,villa del sol,-76498.0,3484.0,5
526,zona sur,11,5,270.0,101.0,2,3,3,apartamento,santa anita,-76498.0,3448.0,29
527,zona norte,3,3,118.0,62.0,1,1,3,apartamento,salomia,-76498.0,3467.0,13
528,zona norte,3,3,120.0,48.0,1,2,3,apartamento,los robles,-76498.0,3477.0,8
529,zona norte,3,3,75.0,57.0,1,1,3,apartamento,guaduales,-76498.0,3494.0,30
530,zona norte,5,3,130.0,60.0,1,1,2,apartamento,brisas de los,-76498.0,3497.0,26
476,zona oriente,3,3,233.0,230.0,1,3,7,casa,urbanización la nueva,-76497.0,3413.0,10
477,zona norte,3,3,240.0,240.0,1,2,4,casa,urbanización barranquilla,-76497.0,3475.0,10
478,zona oriente,3,3,227.0,380.0,1,3,6,casa,el tr√©bol,-76497.0,3441.0,6
479,zona norte,3,3,450.0,228.0,1,5,7,casa,los andes,-76497.0,3469.0,2
480,zona norte,4,3,430.0,228.0,2,5,7,casa,los andes,-76497.0,3469.0,12
481,zona oriente,3,3,131.0,46.0,1,1,3,casa,calipso,-76497.0,3425.0,4
482,zona centro,4,5,350.0,152.0,1,4,3,apartamento,santa anita,-76497.0,3.44,30
483,zona norte,3,3,90.0,53.0,1,1,3,apartamento,floralia,-76497.0,3494.0,17
484,zona norte,3,3,75.0,54.0,1,1,3,apartamento,chiminangos,-76497.0,3476.0,26
485,zona sur,4,5,360.0,110.0,2,2,3,apartamento,camino real,-76497.0,3463.0,10
442,zona norte,3,3,135.0,90.0,1,2,3,casa,villa del prado,-76496.0,3466.0,15
443,zona oriente,2,3,220.0,170.0,3,3,6,casa,el tr√©bol,-76496.0,3442.0,15
444,zona oriente,2,3,200.0,140.0,1,3,6,casa,nueva floresta,-76496.0,3441.0,1
445,zona norte,3,3,412.0,416.0,1,5,7,casa,la base,-76496.0,3.45,19
446,zona norte,3,3,412.0,140.0,1,4,6,casa,base a√©rea,-76496.0,3.45,1
447,zona norte,3,3,198.0,90.0,2,2,4,apartamento,villa de veracruz,-76496.0,3476.0,2
448,zona norte,2,3,135.0,57.0,1,2,3,apartamento,villa del sol,-76496.0,347.718,12
449,zona norte,5,4,120.0,60.0,1,2,3,apartamento,villa del sol,-76496.0,3482.0,6
450,zona oeste,4,6,1583.0,229.0,3,4,3,apartamento,santa teresita,-76496.0,3469.0,30
451,zona oeste,4,6,1250.0,229.0,2,5,3,apartamento,santa teresita,-76496.0,3469.0,8
452,zona norte,3,3,116.0,60.0,1,2,3,apartamento,oasis de comfandi,-76496.0,3489.0,16
453,zona norte,9,5,420.0,115.0,2,4,3,apartamento,la flora,-76496.0,3475.0,16
391,zona norte,3,3,175.0,180.0,1,2,3,casa,villa del prado,-76495.0,346.589,8
392,zona norte,4,4,223.0,73.0,1,3,4,casa,villa del sol,-76495.0,3484.0,10
393,zona norte,4,4,250.0,115.0,1,3,3,casa,villa del sol,-76495.0,3483.0,26
394,zona norte,2,3,145.0,90.0,1,2,3,casa,villa del prado,-76495.0,3466.0,17
395,zona norte,2,3,140.0,70.0,1,2,3,casa,villa del prado,-76495.0,3465.0,19
396,zona norte,4,5,350.0,99.0,1,3,3,casa,urbanización la flora,-76495.0,3467.0,33
397,zona norte,5,3,125.0,58.0,1,2,3,apartamento,metropolitano del norte,-76495.0,3485.0,25
398,zona norte,4,4,120.0,65.0,1,1,3,apartamento,los parques barranquilla,-76495.0,3478.0,16
399,zona norte,4,5,290.0,78.0,1,2,3,apartamento,la flora,-76495.0,3465.0,4
400,zona oeste,4,5,165.0,70.0,1,1,2,apartamento,cristales,-76495.0,3451.0,5
401,zona norte,3,3,115.0,55.0,1,2,3,apartamento,brisas de los,-76495.0,3491.0,3
348,zona norte,3,3,210.0,100.0,1,3,4,casa,villas de veracruz,-76494.0,3473.0,27
349,zona norte,2,3,165.0,140.0,1,2,3,casa,villa de veracruz,-76494.0,3473.0,22
350,zona norte,3,3,330.0,150.0,3,3,4,casa,la villa del,-76494.0,3466.0,31
351,zona norte,2,5,550.0,300.0,2,4,5,casa,urbanización la flora,-76494.0,3466.0,25
352,zona norte,2,4,480.0,335.0,2,3,4,casa,san vicente,-76494.0,3466.0,28
353,zona sur,1,3,245.0,280.0,1,2,5,casa,libertadores,-76494.0,3466.0,19
354,zona oriente,1,3,250.0,120.0,1,2,3,casa,ciudad modelo,-76494.0,3466.0,15
355,zona sur,4,6,575.0,155.0,2,3,3,casa,ciudad jardín,-76494.0,3449.0,3
356,zona oriente,3,3,130.0,110.0,1,2,4,casa,calipso,-76494.0,3429.0,24
357,zona sur,4,4,159.0,55.0,1,2,3,apartamento,valle del lili,-76494.0,3471.0,2
358,zona norte,1,3,120.0,62.0,1,1,3,apartamento,urbanización barranquilla,-76494.0,3477.0,28
359,zona norte,3,3,113.0,56.0,1,2,3,apartamento,urbanización barranquilla,-76494.0,3477.0,33
360,zona norte,4,5,550.0,113.0,2,2,2,apartamento,santa mónica residencial,-76494.0,3486.0,12
361,zona norte,9,4,205.0,70.0,1,2,2,apartamento,prados del norte,-76494.0,3466.0,18
362,zona norte,4,3,115.0,58.0,1,2,3,apartamento,portada de comfandi,-76494.0,3488.0,24
363,zona norte,3,3,130.0,62.0,1,2,3,apartamento,los parques barranquilla,-76494.0,347.455,1
316,zona sur,3,3,280.0,225.0,1,5,8,casa,urbanizacion el saman,-76493.0,3468.0,1
317,zona sur,4,4,325.0,200.0,1,3,4,casa,colseguros andes,-76493.0,3414.0,7
318,zona sur,1,4,160.0,60.0,1,3,2,apartamento,valle del lili,-76493.0,3467.0,15
319,zona sur,8,4,175.0,60.0,1,2,2,apartamento,valle del lili,-76493.0,3467.0,2
320,zona sur,4,4,159.0,55.0,1,2,3,apartamento,valle del lili,-76493.0,3467.0,12
321,zona sur,4,4,159.0,55.0,1,2,3,apartamento,valle del lili,-76493.0,3467.0,26
322,zona sur,4,4,159.0,55.0,1,2,3,apartamento,valle del lili,-76493.0,3467.0,3
323,zona sur,4,4,159.0,54.0,1,2,3,apartamento,valle del lili,-76493.0,3467.0,20
324,zona sur,4,4,190.0,50.0,10,2,4,apartamento,valle del lili,-76493.0,3468.0,27
325,zona sur,4,5,160.0,54.0,1,1,2,apartamento,valle del lili,-76493.0,3467.0,32
326,zona norte,3,3,120.0,75.0,1,2,2,apartamento,paso del comercio,-76493.0,3485.0,3
327,zona norte,4,3,105.0,59.0,1,2,3,apartamento,los alcazares,-76493.0,348.547,28
328,zona norte,3,3,110.0,60.0,1,2,3,apartamento,lares de comfenalco,-76493.0,3496.0,27
329,zona norte,3,3,79.0,64.0,1,1,3,apartamento,chiminangos 2 etapa,-76493.0,3477.0,7
330,zona norte,5,3,87.0,54.0,1,1,3,apartamento,chiminangos 2 etapa,-76493.0,3478.0,24
293,zona norte,3,3,165.0,120.0,1,2,2,casa,villa del prado,-76492.0,3468.0,1
294,zona norte,2,3,168.0,91.0,1,2,4,casa,santa bárbara,-76492.0,3.47,14
295,zona norte,3,3,350.0,200.0,1,5,4,casa,parque residencial el,-76492.0,3467.0,11
296,zona norte,3,3,85.0,54.0,1,2,3,apartamento,villa del prado,-76492.0,3.47,4
297,zona norte,4,5,320.0,85.0,1,2,3,apartamento,urbanización la flora,-76492.0,3473.0,23
298,zona norte,5,3,78.0,49.0,1,1,3,apartamento,los alcázares,-76492.0,3488.0,30
299,zona norte,3,3,70.0,46.0,1,1,3,apartamento,los alcázares,-76492.0,3488.0,33
300,zona oriente,1,3,110.0,60.0,1,1,3,apartamento,chiminangos 1 etapa,-76492.0,3477.0,11
301,zona sur,4,3,115.0,57.0,1,1,3,apartamento,bloques del limonar,-76492.0,3473.0,22
254,zona norte,2,3,162.0,120.0,1,2,4,casa,villa del prado,-76491.0,3468.0,33
255,zona norte,3,3,143.0,61.0,1,2,3,casa,villa del prado,-76491.0,3468.0,19
256,zona norte,2,3,205.0,67.0,1,2,6,casa,urbanización la nueva,-76491.0,3.45,3
257,zona oriente,3,3,370.0,215.0,1,6,8,casa,urbanización la nueva,-76491.0,3.45,22
258,zona oriente,3,3,120.0,60.0,1,3,2,casa,siete de agosto,-76491.0,3442.0,2
259,zona oriente,2,3,350.0,153.0,6,4,6,casa,santa bárbara,-76491.0,3469.0,6
260,zona oriente,3,3,260.0,170.0,1,3,6,casa,la nueva base,-76491.0,3447.0,10
261,zona oriente,3,3,310.0,252.0,1,3,9,casa,la nueva base,-76491.0,3446.0,24
262,zona norte,4,3,160.0,65.0,1,2,3,apartamento,villa del sol,-76491.0,3.47,4
263,zona oriente,1,3,80.0,60.0,1,1,3,apartamento,villa del lago,-76491.0,3435.0,29
264,zona norte,4,5,550.0,155.0,2,4,3,apartamento,urbanización la flora,-76491.0,3448.0,17
202,zona norte,3,3,204.0,120.0,1,3,4,casa,villa del prado,-76489.0,3468.0,3
203,zona norte,3,3,220.0,180.0,1,3,7,casa,villa del prado,-76489.0,3468.0,2
204,zona norte,3,3,220.0,90.0,1,2,2,casa,la rivera ii,-76489.0,3475.0,19
205,zona norte,3,3,235.0,160.0,1,1,3,casa,la rivera ii,-76489.0,3473.0,23
206,zona norte,2,3,219.0,183.0,2,2,5,casa,la rivera,-76489.0,3475.0,28
207,zona oriente,3,3,320.0,250.0,5,4,4,casa,las ceibas,-76489.0,3455.0,33
208,zona oriente,3,3,310.0,252.0,1,8,8,casa,las ceibas,-76489.0,3.46,14
209,zona oriente,3,3,220.0,180.0,2,5,9,casa,ceibas,-76489.0,3454.0,30
210,zona norte,3,3,450.0,396.0,2,4,7,casa,base a√©rea,-76489.0,3447.0,12
211,zona oeste,2,6,695.0,245.0,3,4,5,apartamento,santa teresita,-76489.0,3.48,17
178,zona oriente,3,3,220.0,100.0,1,1,3,casa,la rivera i,-76488.0,3473.0,33
179,zona norte,3,3,185.0,160.0,1,2,5,casa,la rivera i,-76488.0,3472.0,32
180,zona norte,2,3,220.0,144.0,1,4,6,casa,portada de comfandi,-76488.0,3468.0,18
181,zona sur,4,6,1250.0,300.0,2,5,4,casa,pance,-76488.0,3.47,18
182,zona norte,3,3,310.0,95.0,1,4,5,casa,las ceibas,-76488.0,3455.0,7
183,zona norte,4,5,390.0,102.0,2,3,3,apartamento,urbanización la flora,-76488.0,3464.0,19
184,zona sur,4,4,300.0,91.0,1,1,3,apartamento,san fernando viejo,-76488.0,3459.0,25
185,zona norte,5,4,105.0,63.0,1,1,3,apartamento,metropolitano del norte,-76488.0,3479.0,6
186,zona norte,4,3,88.0,60.0,1,1,3,apartamento,las ceibas,-76488.0,3453.0,8
187,zona norte,7,3,125.0,62.0,1,2,3,apartamento,alamos,-76488.0,3469.0,20
155,zona norte,3,3,140.0,100.0,1,2,3,casa,villa del prado,-76487.0,3464.0,27
156,zona oriente,1,3,195.0,103.0,1,2,3,casa,siete de agosto,-76487.0,3448.0,8
157,zona norte,3,3,180.0,114.0,1,2,3,casa,los guaduales,-76487.0,3444.0,18
158,zona oriente,3,3,200.0,130.0,1,2,4,casa,las ceibas,-76487.0,3453.0,5
159,zona norte,3,3,80.0,44.0,1,1,3,apartamento,los alcázares,-76487.0,3477.0,26
135,zona norte,3,3,170.0,150.0,1,2,4,casa,quintas de salomia,-76486.0,3468.0,14
136,zona norte,3,3,335.0,166.0,2,3,3,casa,los guaduales,-76486.0,3452.0,12
137,zona oriente,3,3,290.0,210.0,1,3,7,casa,la ceibas,-76486.0,3459.0,8
124,zona norte,3,3,380.0,400.0,1,3,7,casa,jorge eliecer gaitán,-76485.0,3473.0,26
125,zona oeste,4,6,750.0,267.0,3,3,3,apartamento,la arboleda,-76485.0,3416.0,25
113,zona oriente,3,3,190.0,275.0,1,2,8,casa,siete de agosto,-76484.0,3449.0,24
114,zona oriente,3,3,160.0,136.0,1,2,4,casa,alfonso lópez i,-76484.0,3452.0,28
115,zona norte,3,3,99.0,58.0,1,1,3,apartamento,comfenalco,-76484.0,3457.0,2
116,zona norte,1,3,95.0,55.0,1,2,3,apartamento,brisas de los,-76484.0,3468.0,6
100,zona sur,4,5,320.0,149.0,2,4,4,casa,ciudad country,-76483.0,3466.0,5
101,zona sur,2,6,390.0,104.0,2,3,3,apartamento,pance,-76483.0,3445.0,4
102,zona sur,1,5,370.0,87.0,2,3,3,apartamento,ciudad jardín,-76483.0,3445.0,28
87,zona sur,4,4,450.0,210.0,2,3,6,casa,colseguros andes,-76482.0,3449.0,30
88,zona norte,3,3,175.0,130.0,1,3,4,casa,brisas de los,-76482.0,3478.0,12
89,zona norte,4,5,340.0,106.0,2,2,3,apartamento,la flora,-76482.0,3435.0,21
80,zona oriente,3,3,160.0,280.0,1,4,6,casa,marroquín iii,-76481.0,3431.0,17
